model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,not_found_count,accuracy,max_judge_retries,baseline_full_doc
ministral-3:3b-cloud,b9565249f6b6_20260204104917,1,129.50129675865173,3292,1051,0,,,90.47619047619048,2,0.8571428571428571,0,False
ministral-3:3b-cloud,b9565249f6b6_20260204104917,2,135.83011770248413,3789,669,0,,,90.47619047619048,2,0.8571428571428571,0,False
ministral-3:3b-cloud,b9565249f6b6_20260204104917,3,64.48458051681519,2466,1654,0,,,90.47619047619048,2,0.8571428571428571,0,False
ministral-3:3b-cloud,b9565249f6b6_20260204104917,4,62.41301894187927,3826,1050,0,,,90.47619047619048,2,0.8571428571428571,0,False
ministral-3:3b-cloud,b9565249f6b6_20260204104917,5,57.23982048034668,2996,1317,0,,,90.47619047619048,2,0.8571428571428571,0,False
ministral-3:3b-cloud,b9565249f6b6_20260204104917,6,20.279958486557007,2542,375,0,,,90.47619047619048,2,0.8571428571428571,0,False
ministral-3:3b-cloud,d5917d5aca09_20260204105455,1,68.51930618286133,1936,2653,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,d5917d5aca09_20260204105455,2,31.681317567825317,1974,758,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,d5917d5aca09_20260204105455,3,26.655550718307495,1787,817,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,d5917d5aca09_20260204105455,4,14.596460103988647,2011,1353,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,d5917d5aca09_20260204105455,5,20.71822190284729,1989,1323,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,d5917d5aca09_20260204105455,6,20.42105221748352,1864,2360,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,cba35ea8db97_20260204105552,1,45.81913208961487,1936,3278,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,cba35ea8db97_20260204105552,2,25.848987102508545,2652,540,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,cba35ea8db97_20260204105552,3,13.464206218719482,1787,660,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,cba35ea8db97_20260204105552,4,21.44083285331726,2689,1296,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,cba35ea8db97_20260204105552,5,15.530445575714111,1989,1821,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,cba35ea8db97_20260204105552,6,11.710028409957886,1864,260,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,5698465074ea_20260204105629,1,23.883619785308838,2615,1644,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,5698465074ea_20260204105629,2,18.535650968551636,3112,744,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,5698465074ea_20260204105629,3,15.626314640045166,1787,906,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,5698465074ea_20260204105629,4,13.976505041122437,3149,875,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,5698465074ea_20260204105629,5,17.224996089935303,2668,1941,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,5698465074ea_20260204105629,6,19.141948461532593,1864,2156,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,174777b9c4bf_20260204105254,1,133.33725786209106,1587,885,0,,,80.95238095238095,4,0.7142857142857143,0,False
ministral-3:3b-cloud,174777b9c4bf_20260204105254,2,61.655986070632935,1974,812,0,,,80.95238095238095,4,0.7142857142857143,0,False
ministral-3:3b-cloud,174777b9c4bf_20260204105254,3,31.995158195495605,1787,688,0,,,80.95238095238095,4,0.7142857142857143,0,False
ministral-3:3b-cloud,174777b9c4bf_20260204105254,4,26.478922367095947,2011,919,0,,,80.95238095238095,4,0.7142857142857143,0,False
ministral-3:3b-cloud,174777b9c4bf_20260204105254,5,62.13817262649536,1989,2446,0,,,80.95238095238095,4,0.7142857142857143,0,False
ministral-3:3b-cloud,174777b9c4bf_20260204105254,6,19.714104413986206,1864,235,0,,,80.95238095238095,4,0.7142857142857143,0,False
ministral-3:3b-cloud,857469ee3a39_20260204105447,1,131.3767533302307,1936,1483,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,857469ee3a39_20260204105447,2,16.288320302963257,2653,975,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,857469ee3a39_20260204105447,3,36.13724732398987,1438,2288,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,857469ee3a39_20260204105447,4,18.15795397758484,2690,1077,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,857469ee3a39_20260204105447,5,25.0984890460968,1989,1679,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,857469ee3a39_20260204105447,6,11.319026470184326,1864,286,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,aac26d928555_20260204105731,1,16.493424654006958,2614,1614,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,aac26d928555_20260204105731,2,16.60616111755371,3111,602,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,aac26d928555_20260204105731,3,16.624419450759888,1787,789,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,aac26d928555_20260204105731,4,16.477569818496704,3148,862,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,aac26d928555_20260204105731,5,31.912018537521362,2318,1464,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,aac26d928555_20260204105731,6,10.671207427978516,1864,296,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,a22b29a8c488_20260204105713,1,18.955807209014893,2613,1776,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,a22b29a8c488_20260204105713,2,12.505470037460327,3330,656,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,a22b29a8c488_20260204105713,3,17.74623394012451,1787,982,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,a22b29a8c488_20260204105713,4,19.776005744934082,3367,2014,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,a22b29a8c488_20260204105713,5,32.868932485580444,2317,898,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,a22b29a8c488_20260204105713,6,27.473247289657593,1514,389,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,d44b1a76c029_20260204105836,1,14.19739842414856,3293,1266,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,d44b1a76c029_20260204105836,2,10.304782390594482,3790,816,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,d44b1a76c029_20260204105836,3,17.987419843673706,1787,959,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,d44b1a76c029_20260204105836,4,9.14850115776062,3827,1388,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,d44b1a76c029_20260204105836,5,23.49015998840332,2997,1078,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,d44b1a76c029_20260204105836,6,8.722185611724854,2542,481,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,aaaf836e6171_20260204105849,1,15.049015522003174,2614,1888,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,aaaf836e6171_20260204105849,2,15.849149942398071,2652,749,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,aaaf836e6171_20260204105849,3,7.690921068191528,1787,946,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,aaaf836e6171_20260204105849,4,12.289616823196411,3367,945,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,aaaf836e6171_20260204105849,5,31.296873092651367,2318,1427,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,aaaf836e6171_20260204105849,6,14.065927267074585,1864,1960,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,dfad8a21947e_20260204105858,1,25.837359189987183,1587,875,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,dfad8a21947e_20260204105858,2,9.204253911972046,1974,637,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,dfad8a21947e_20260204105858,3,11.548733472824097,1787,1139,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,dfad8a21947e_20260204105858,4,11.922764301300049,2011,1010,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,dfad8a21947e_20260204105858,5,24.7186918258667,1640,1236,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,dfad8a21947e_20260204105858,6,15.54352355003357,1185,343,0,,,85.71428571428571,3,0.7142857142857143,0,False
ministral-3:3b-cloud,2f4801b9570d_20260204105929,1,28.469932317733765,1587,1269,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,2f4801b9570d_20260204105929,2,8.615637302398682,1974,623,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,2f4801b9570d_20260204105929,3,11.347329139709473,1787,1053,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,2f4801b9570d_20260204105929,4,20.173455953598022,2011,1350,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,2f4801b9570d_20260204105929,5,18.622681140899658,1989,1596,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,2f4801b9570d_20260204105929,6,10.067278385162354,1185,359,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,6582d41f1783_20260204105924,1,24.0679292678833,2265,849,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,6582d41f1783_20260204105924,2,13.211724519729614,3111,1015,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,6582d41f1783_20260204105924,3,40.11814284324646,1787,643,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,6582d41f1783_20260204105924,4,17.07410764694214,3148,1242,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,6582d41f1783_20260204105924,5,14.643592834472656,2667,1746,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,6582d41f1783_20260204105924,6,9.225443601608276,1864,268,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,3e6f33a9c2c5_20260204110002,1,11.554667234420776,1936,1077,0,,,90.47619047619048,2,0.7619047619047619,0,False
ministral-3:3b-cloud,3e6f33a9c2c5_20260204110002,2,10.9527907371521,1974,624,0,,,90.47619047619048,2,0.7619047619047619,0,False
ministral-3:3b-cloud,3e6f33a9c2c5_20260204110002,3,22.325711727142334,1787,1568,0,,,90.47619047619048,2,0.7619047619047619,0,False
ministral-3:3b-cloud,3e6f33a9c2c5_20260204110002,4,17.702457904815674,2011,1392,0,,,90.47619047619048,2,0.7619047619047619,0,False
ministral-3:3b-cloud,3e6f33a9c2c5_20260204110002,5,26.054267168045044,1640,1259,0,,,90.47619047619048,2,0.7619047619047619,0,False
ministral-3:3b-cloud,3e6f33a9c2c5_20260204110002,6,10.81271743774414,1185,239,0,,,90.47619047619048,2,0.7619047619047619,0,False
ministral-3:3b-cloud,5f522ae35050_20260204110009,1,38.52689552307129,1936,839,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,5f522ae35050_20260204110009,2,14.575397968292236,1974,923,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,5f522ae35050_20260204110009,3,10.355116367340088,1787,900,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,5f522ae35050_20260204110009,4,12.725106239318848,2011,1169,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,5f522ae35050_20260204110009,5,16.50591206550598,1989,1527,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,5f522ae35050_20260204110009,6,13.516165256500244,1185,240,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,836fa53993f9_20260204110054,1,15.257098197937012,1936,2071,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,836fa53993f9_20260204110054,2,11.77312684059143,2652,615,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,836fa53993f9_20260204110054,3,14.566405534744263,1787,1373,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,836fa53993f9_20260204110054,4,12.406961679458618,2689,1494,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,836fa53993f9_20260204110054,5,14.13426661491394,1989,1677,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,836fa53993f9_20260204110054,6,10.619939088821411,1185,599,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,b8ce139b9b71_20260204110036,1,17.847241163253784,1936,1836,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,b8ce139b9b71_20260204110036,2,10.97869348526001,1974,645,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,b8ce139b9b71_20260204110036,3,12.008656740188599,1787,873,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,b8ce139b9b71_20260204110036,4,13.401172637939453,2011,1529,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,b8ce139b9b71_20260204110036,5,37.89116644859314,1640,1593,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,b8ce139b9b71_20260204110036,6,19.028884649276733,1864,2958,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,b87829f0bab5_20260204105955,1,48.46015238761902,1936,1825,0,,,76.19047619047619,5,0.8095238095238095,0,False
ministral-3:3b-cloud,b87829f0bab5_20260204105955,2,15.50935959815979,1974,605,0,,,76.19047619047619,5,0.8095238095238095,0,False
ministral-3:3b-cloud,b87829f0bab5_20260204105955,3,10.61221957206726,1787,668,0,,,76.19047619047619,5,0.8095238095238095,0,False
ministral-3:3b-cloud,b87829f0bab5_20260204105955,4,16.152249574661255,2011,1112,0,,,76.19047619047619,5,0.8095238095238095,0,False
ministral-3:3b-cloud,b87829f0bab5_20260204105955,5,44.14682459831238,1989,1559,0,,,76.19047619047619,5,0.8095238095238095,0,False
ministral-3:3b-cloud,b87829f0bab5_20260204105955,6,19.58617115020752,1864,2789,0,,,76.19047619047619,5,0.8095238095238095,0,False
ministral-3:3b-cloud,539da33090f7_20260204110140,1,14.20360016822815,2614,1504,0,,,76.19047619047619,5,0.7142857142857143,0,False
ministral-3:3b-cloud,539da33090f7_20260204110140,2,23.780014991760254,2982,272,0,,,76.19047619047619,5,0.7142857142857143,0,False
ministral-3:3b-cloud,539da33090f7_20260204110140,3,17.431408405303955,1787,1529,0,,,76.19047619047619,5,0.7142857142857143,0,False
ministral-3:3b-cloud,539da33090f7_20260204110140,4,20.457875967025757,3368,2325,0,,,76.19047619047619,5,0.7142857142857143,0,False
ministral-3:3b-cloud,539da33090f7_20260204110140,5,15.742824077606201,2667,1624,0,,,76.19047619047619,5,0.7142857142857143,0,False
ministral-3:3b-cloud,539da33090f7_20260204110140,6,12.434501647949219,1864,261,0,,,76.19047619047619,5,0.7142857142857143,0,False
ministral-3:3b-cloud,b08416c9f8e4_20260204110214,1,22.706505298614502,1257,3531,0,,,80.95238095238095,4,0.7142857142857143,0,False
ministral-3:3b-cloud,b08416c9f8e4_20260204110214,2,13.786255836486816,1974,721,0,,,80.95238095238095,4,0.7142857142857143,0,False
ministral-3:3b-cloud,b08416c9f8e4_20260204110214,3,13.218246221542358,1328,922,0,,,80.95238095238095,4,0.7142857142857143,0,False
ministral-3:3b-cloud,b08416c9f8e4_20260204110214,4,24.145273447036743,2011,2529,0,,,80.95238095238095,4,0.7142857142857143,0,False
ministral-3:3b-cloud,b08416c9f8e4_20260204110214,5,13.960120677947998,1310,1065,0,,,80.95238095238095,4,0.7142857142857143,0,False
ministral-3:3b-cloud,b08416c9f8e4_20260204110214,6,20.8544340133667,836,38,0,,,80.95238095238095,4,0.7142857142857143,0,False
ministral-3:3b-cloud,219ccca75130_20260204110210,1,13.350015878677368,1936,1419,0,,,85.71428571428571,3,0.7619047619047619,0,False
ministral-3:3b-cloud,219ccca75130_20260204110210,2,15.802428245544434,1974,741,0,,,85.71428571428571,3,0.7619047619047619,0,False
ministral-3:3b-cloud,219ccca75130_20260204110210,3,14.58887529373169,1787,991,0,,,85.71428571428571,3,0.7619047619047619,0,False
ministral-3:3b-cloud,219ccca75130_20260204110210,4,33.48209095001221,1662,966,0,,,85.71428571428571,3,0.7619047619047619,0,False
ministral-3:3b-cloud,219ccca75130_20260204110210,5,25.808231830596924,1640,1533,0,,,85.71428571428571,3,0.7619047619047619,0,False
ministral-3:3b-cloud,219ccca75130_20260204110210,6,11.109997510910034,1185,421,0,,,85.71428571428571,3,0.7619047619047619,0,False
ministral-3:3b-cloud,eb22651a4848_20260204110243,1,16.8480167388916,1257,1481,0,,,85.71428571428571,3,0.7619047619047619,0,False
ministral-3:3b-cloud,eb22651a4848_20260204110243,2,14.530579805374146,1974,700,0,,,85.71428571428571,3,0.7619047619047619,0,False
ministral-3:3b-cloud,eb22651a4848_20260204110243,3,16.500171422958374,1328,775,0,,,85.71428571428571,3,0.7619047619047619,0,False
ministral-3:3b-cloud,eb22651a4848_20260204110243,4,12.450088739395142,2011,1018,0,,,85.71428571428571,3,0.7619047619047619,0,False
ministral-3:3b-cloud,eb22651a4848_20260204110243,5,14.105113983154297,1310,954,0,,,85.71428571428571,3,0.7619047619047619,0,False
ministral-3:3b-cloud,eb22651a4848_20260204110243,6,9.38089394569397,1185,253,0,,,85.71428571428571,3,0.7619047619047619,0,False
ministral-3:3b-cloud,d93cec572b16_20260204110230,1,36.07914113998413,908,961,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,d93cec572b16_20260204110230,2,16.897528409957886,1974,610,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,d93cec572b16_20260204110230,3,8.779268264770508,1328,579,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,d93cec572b16_20260204110230,4,16.159099102020264,2011,1516,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,d93cec572b16_20260204110230,5,14.148849725723267,1310,712,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,d93cec572b16_20260204110230,6,7.1832640171051025,1185,375,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:3b-cloud,aa862fef55c4_20260204110343,1,41.241528034210205,7842,2116,0,,,100.0,0,0.6666666666666666,0,True
ministral-3:3b-cloud,18ac72fc5c96_20260204110409,1,17.101756811141968,8189,2276,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,ab5e8bc22dbd_20260204110410,1,24.42506980895996,8193,2208,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,8d363b512426_20260204110325,1,12.247523307800293,1257,1479,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,8d363b512426_20260204110325,2,9.322517156600952,1974,796,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,8d363b512426_20260204110325,3,11.105868816375732,1328,1126,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,8d363b512426_20260204110325,4,13.563816785812378,2011,1113,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,8d363b512426_20260204110325,5,15.178518295288086,1310,717,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,8d363b512426_20260204110325,6,13.976276397705078,1185,379,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:3b-cloud,7e6cb13a0172_20260204110456,1,17.83045244216919,8191,2362,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,ba8158ace147_20260204110512,1,16.67737627029419,8188,2527,0,,,90.47619047619048,2,0.6666666666666666,0,True
ministral-3:3b-cloud,c37abed6d5c4_20260204110515,1,20.513168811798096,8190,2623,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,5125b2666856_20260204110523,1,24.947476148605347,8188,2848,0,,,85.71428571428571,3,0.7142857142857143,0,True
ministral-3:3b-cloud,6155aa3366f0_20260204110530,1,20.307435989379883,8189,2107,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,676b0c6f5b1d_20260204110328,1,71.29407072067261,1936,1119,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,676b0c6f5b1d_20260204110328,2,13.024905443191528,1974,556,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,676b0c6f5b1d_20260204110328,3,12.67270278930664,1787,988,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,676b0c6f5b1d_20260204110328,4,14.547396183013916,2011,1176,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,676b0c6f5b1d_20260204110328,5,16.34196925163269,1989,1833,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,676b0c6f5b1d_20260204110328,6,23.0110981464386,1864,2097,0,,,80.95238095238095,4,0.8095238095238095,0,False
ministral-3:3b-cloud,6e548a8ae9c7_20260204110529,1,29.58240246772766,8192,2852,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,f9023b614c29_20260204110556,1,20.287104606628418,8192,3002,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,a0f510cb102b_20260204110559,1,19.236944675445557,8188,2191,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,837d23d3cc8e_20260204110608,1,18.82056760787964,8191,2691,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,3337d48a6275_20260204110635,1,18.2702579498291,8189,2601,0,,,90.47619047619048,2,0.6666666666666666,0,True
ministral-3:3b-cloud,4383754b191c_20260204110701,1,15.515931606292725,8188,2013,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,9a685768f2a3_20260204110703,1,22.160141468048096,8188,3079,0,,,90.47619047619048,2,0.6666666666666666,0,True
ministral-3:3b-cloud,e59e79d2c875_20260204110724,1,19.844556093215942,8188,2464,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,331043e0255b_20260204110727,1,19.997205018997192,8191,3145,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,2ff15da52192_20260204110722,1,28.217820167541504,8194,5142,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,8b7d967e5221_20260204110734,1,24.70416259765625,8188,2783,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,44ed89d10078_20260204110738,1,24.498610496520996,8190,3250,0,,,90.47619047619048,2,0.7619047619047619,0,True
ministral-3:3b-cloud,6cafaa983010_20260204110751,1,21.83371067047119,8190,2465,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,eab83813cc85_20260204110802,1,20.63473677635193,8191,2226,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,2d56883428d0_20260204110819,1,20.865231037139893,8190,2389,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,f9b0e843ea20_20260204110835,1,19.074411392211914,8188,2492,0,,,85.71428571428571,3,0.7142857142857143,0,True
ministral-3:3b-cloud,b7e34d24592d_20260204110905,1,23.555220365524292,8192,3055,0,,,80.95238095238095,4,0.7619047619047619,0,True
ministral-3:3b-cloud,f63ff0133cbc_20260204110938,1,496.558557510376,1687,892,2,4.333333333333333,2.3333333333333335,76.19047619047619,5,0.7142857142857143,2,False
ministral-3:3b-cloud,f63ff0133cbc_20260204110938,2,543.884664773941,1688,337,2,4.5,4.25,76.19047619047619,5,0.7142857142857143,2,False
ministral-3:3b-cloud,f63ff0133cbc_20260204110938,3,522.8891088962555,1829,872,1,4.75,1.5,76.19047619047619,5,0.7142857142857143,2,False
ministral-3:3b-cloud,f63ff0133cbc_20260204110938,4,593.3877367973328,1779,496,1,4.75,2.0,76.19047619047619,5,0.7142857142857143,2,False
ministral-3:3b-cloud,f63ff0133cbc_20260204110938,5,269.9532287120819,1310,913,0,4.25,4.25,76.19047619047619,5,0.7142857142857143,2,False
ministral-3:3b-cloud,f63ff0133cbc_20260204110938,6,128.79242777824402,1185,213,0,4.5,4.5,76.19047619047619,5,0.7142857142857143,2,False
ministral-3:3b-cloud,50a7e135523a_20260204110926,1,243.00717449188232,2429,938,1,4.666666666666667,3.0,85.71428571428571,3,0.7619047619047619,2,False
