model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,accuracy
qwen3-next:80b-cloud,490889a9dd1d_20260129213625,1,35.09858274459839,1404,4804,0,,0.42857142857142855
qwen3-next:80b-cloud,490889a9dd1d_20260129213625,2,12.734046459197998,1447,1640,0,,0.42857142857142855
qwen3-next:80b-cloud,490889a9dd1d_20260129213625,3,24.535037755966187,1487,3119,0,,0.42857142857142855
qwen3-next:80b-cloud,490889a9dd1d_20260129213625,4,13.458239078521729,1472,1821,0,,0.42857142857142855
qwen3-next:80b-cloud,490889a9dd1d_20260129213625,5,24.64897584915161,1461,3382,0,,0.42857142857142855
qwen3-next:80b-cloud,490889a9dd1d_20260129213625,6,16.636645555496216,1774,2327,0,,0.42857142857142855
qwen3-next:80b-cloud,2c7f9066c2c2_20260129213949,1,24.695196866989136,1404,3803,0,,0.38095238095238093
qwen3-next:80b-cloud,2c7f9066c2c2_20260129213949,2,11.875900268554688,1447,1686,0,,0.38095238095238093
qwen3-next:80b-cloud,2c7f9066c2c2_20260129213949,3,26.417346715927124,1487,4388,0,,0.38095238095238093
qwen3-next:80b-cloud,2c7f9066c2c2_20260129213949,4,18.26055145263672,1472,2513,0,,0.38095238095238093
qwen3-next:80b-cloud,2c7f9066c2c2_20260129213949,5,23.729522466659546,1461,3695,0,,0.38095238095238093
qwen3-next:80b-cloud,2c7f9066c2c2_20260129213949,6,26.970221996307373,1774,4362,0,,0.38095238095238093
qwen3-next:80b-cloud,be1f8396e282_20260129214356,1,20.427579164505005,1404,3214,0,,0.38095238095238093
qwen3-next:80b-cloud,be1f8396e282_20260129214356,2,11.632285594940186,1447,1690,0,,0.38095238095238093
qwen3-next:80b-cloud,be1f8396e282_20260129214356,3,19.369316577911377,1487,3237,0,,0.38095238095238093
qwen3-next:80b-cloud,be1f8396e282_20260129214356,4,12.655481815338135,1472,2022,0,,0.38095238095238093
qwen3-next:80b-cloud,be1f8396e282_20260129214356,5,24.877999544143677,1461,4107,0,,0.38095238095238093
qwen3-next:80b-cloud,be1f8396e282_20260129214356,6,16.62333106994629,1774,2625,0,,0.38095238095238093
qwen3-next:80b-cloud,ff0ecb89dcc7_20260129214712,1,28.910042762756348,1404,4953,0,,0.47619047619047616
qwen3-next:80b-cloud,ff0ecb89dcc7_20260129214712,2,9.486377477645874,1447,1522,0,,0.47619047619047616
qwen3-next:80b-cloud,ff0ecb89dcc7_20260129214712,3,24.754098176956177,1487,4344,0,,0.47619047619047616
qwen3-next:80b-cloud,ff0ecb89dcc7_20260129214712,4,10.117676734924316,1472,1507,0,,0.47619047619047616
qwen3-next:80b-cloud,ff0ecb89dcc7_20260129214712,5,29.62922430038452,1461,4835,0,,0.47619047619047616
qwen3-next:80b-cloud,ff0ecb89dcc7_20260129214712,6,24.857657194137573,1774,4462,0,,0.47619047619047616
qwen3-next:80b-cloud,ef44874afa44_20260129215049,1,22.42064356803894,1404,3627,0,,0.3333333333333333
qwen3-next:80b-cloud,ef44874afa44_20260129215049,2,11.514528274536133,1447,1787,0,,0.3333333333333333
qwen3-next:80b-cloud,ef44874afa44_20260129215049,3,22.80956268310547,1487,3665,0,,0.3333333333333333
qwen3-next:80b-cloud,ef44874afa44_20260129215049,4,9.605835199356079,1472,1382,0,,0.3333333333333333
qwen3-next:80b-cloud,ef44874afa44_20260129215049,5,23.613967895507812,1461,3847,0,,0.3333333333333333
qwen3-next:80b-cloud,ef44874afa44_20260129215049,6,53.01796507835388,1774,8702,0,,0.3333333333333333
qwen3-next:80b-cloud,46de1abef949_20260129215430,1,25.360458612442017,1404,3948,0,,0.38095238095238093
qwen3-next:80b-cloud,46de1abef949_20260129215430,2,10.331288814544678,1447,1642,0,,0.38095238095238093
qwen3-next:80b-cloud,46de1abef949_20260129215430,3,29.7567036151886,1487,4254,0,,0.38095238095238093
qwen3-next:80b-cloud,46de1abef949_20260129215430,4,15.656431913375854,1472,2165,0,,0.38095238095238093
qwen3-next:80b-cloud,46de1abef949_20260129215430,5,10.3225257396698,1461,1445,0,,0.38095238095238093
qwen3-next:80b-cloud,46de1abef949_20260129215430,6,22.630752325057983,1774,3415,0,,0.38095238095238093
qwen3-next:80b-cloud,6b7c28c5612c_20260129215743,1,19.913047790527344,1404,2816,0,,0.3333333333333333
qwen3-next:80b-cloud,6b7c28c5612c_20260129215743,2,12.955833435058594,1447,1902,0,,0.3333333333333333
qwen3-next:80b-cloud,6b7c28c5612c_20260129215743,3,25.35105013847351,1487,4180,0,,0.3333333333333333
qwen3-next:80b-cloud,6b7c28c5612c_20260129215743,4,8.238681316375732,1472,1383,0,,0.3333333333333333
qwen3-next:80b-cloud,6b7c28c5612c_20260129215743,5,13.6296226978302,1461,2264,0,,0.3333333333333333
qwen3-next:80b-cloud,6b7c28c5612c_20260129215743,6,31.905218362808228,1774,5170,0,,0.3333333333333333
qwen3-next:80b-cloud,6d5b04b1b433_20260129220140,1,25.860086679458618,1404,3889,0,,0.42857142857142855
qwen3-next:80b-cloud,6d5b04b1b433_20260129220140,2,7.3344550132751465,1447,1206,0,,0.42857142857142855
qwen3-next:80b-cloud,6d5b04b1b433_20260129220140,3,22.9857976436615,1487,4026,0,,0.42857142857142855
qwen3-next:80b-cloud,6d5b04b1b433_20260129220140,4,9.531079292297363,1472,1801,0,,0.42857142857142855
qwen3-next:80b-cloud,6d5b04b1b433_20260129220140,5,25.40736174583435,1461,4610,0,,0.42857142857142855
qwen3-next:80b-cloud,6d5b04b1b433_20260129220140,6,17.55100917816162,1774,3117,0,,0.42857142857142855
qwen3-next:80b-cloud,9760665d379d_20260129220722,1,22.872021913528442,1404,4132,0,,0.38095238095238093
qwen3-next:80b-cloud,9760665d379d_20260129220722,2,8.601763725280762,1447,1493,0,,0.38095238095238093
qwen3-next:80b-cloud,9760665d379d_20260129220722,3,21.922775268554688,1487,3839,0,,0.38095238095238093
qwen3-next:80b-cloud,9760665d379d_20260129220722,4,8.052372217178345,1472,1362,0,,0.38095238095238093
qwen3-next:80b-cloud,9760665d379d_20260129220722,5,10.976121425628662,1461,1896,0,,0.38095238095238093
qwen3-next:80b-cloud,9760665d379d_20260129220722,6,19.54217767715454,1774,3577,0,,0.38095238095238093
qwen3-next:80b-cloud,82124bfd6df2_20260129221009,1,23.640623569488525,1404,4324,0,,0.38095238095238093
qwen3-next:80b-cloud,82124bfd6df2_20260129221009,2,12.484330654144287,1447,2367,0,,0.38095238095238093
qwen3-next:80b-cloud,82124bfd6df2_20260129221009,3,17.698858737945557,1487,2879,0,,0.38095238095238093
qwen3-next:80b-cloud,82124bfd6df2_20260129221009,4,8.764359951019287,1472,1647,0,,0.38095238095238093
qwen3-next:80b-cloud,82124bfd6df2_20260129221009,5,12.359928369522095,1461,2341,0,,0.38095238095238093
qwen3-next:80b-cloud,82124bfd6df2_20260129221009,6,9.987940311431885,1774,1901,0,,0.38095238095238093
qwen3-next:80b-cloud,d50d631ea8df_20260129221257,1,14.589620351791382,1404,2595,0,,0.38095238095238093
qwen3-next:80b-cloud,d50d631ea8df_20260129221257,2,8.47233247756958,1447,1443,0,,0.38095238095238093
qwen3-next:80b-cloud,d50d631ea8df_20260129221257,3,19.520698070526123,1487,3460,0,,0.38095238095238093
qwen3-next:80b-cloud,d50d631ea8df_20260129221257,4,8.744957208633423,1472,1637,0,,0.38095238095238093
qwen3-next:80b-cloud,d50d631ea8df_20260129221257,5,12.84239673614502,1461,2347,0,,0.38095238095238093
qwen3-next:80b-cloud,d50d631ea8df_20260129221257,6,12.534101247787476,1774,2224,0,,0.38095238095238093
qwen3-next:80b-cloud,37e103dc8102_20260129221521,1,19.217632055282593,1404,3205,0,,0.42857142857142855
qwen3-next:80b-cloud,37e103dc8102_20260129221521,2,8.941917896270752,1447,1676,0,,0.42857142857142855
qwen3-next:80b-cloud,37e103dc8102_20260129221521,3,22.009202480316162,1487,3817,0,,0.42857142857142855
qwen3-next:80b-cloud,37e103dc8102_20260129221521,4,9.65887713432312,1472,1818,0,,0.42857142857142855
qwen3-next:80b-cloud,37e103dc8102_20260129221521,5,25.26293396949768,1461,4445,0,,0.42857142857142855
qwen3-next:80b-cloud,37e103dc8102_20260129221521,6,25.177704095840454,1774,4699,0,,0.42857142857142855
qwen3-next:80b-cloud,30c58e7bfe1d_20260129222156,1,21.021315574645996,1404,3810,0,,0.47619047619047616
qwen3-next:80b-cloud,30c58e7bfe1d_20260129222156,2,10.43012022972107,1447,1620,0,,0.47619047619047616
qwen3-next:80b-cloud,30c58e7bfe1d_20260129222156,3,18.189188718795776,1487,3069,0,,0.47619047619047616
qwen3-next:80b-cloud,30c58e7bfe1d_20260129222156,4,10.771185398101807,1472,1854,0,,0.47619047619047616
qwen3-next:80b-cloud,30c58e7bfe1d_20260129222156,5,15.850627183914185,1461,2784,0,,0.47619047619047616
qwen3-next:80b-cloud,30c58e7bfe1d_20260129222156,6,14.511123895645142,1774,2530,0,,0.47619047619047616
qwen3-next:80b-cloud,1aaf681b824c_20260129222735,1,20.281466722488403,1404,3996,0,,0.42857142857142855
qwen3-next:80b-cloud,1aaf681b824c_20260129222735,2,8.989238977432251,1447,1520,0,,0.42857142857142855
qwen3-next:80b-cloud,1aaf681b824c_20260129222735,3,23.483378410339355,1487,4094,0,,0.42857142857142855
qwen3-next:80b-cloud,1aaf681b824c_20260129222735,4,8.221847772598267,1472,1450,0,,0.42857142857142855
qwen3-next:80b-cloud,1aaf681b824c_20260129222735,5,18.577380418777466,1461,3476,0,,0.42857142857142855
qwen3-next:80b-cloud,1aaf681b824c_20260129222735,6,12.746832609176636,1774,2198,0,,0.42857142857142855
qwen3-next:80b-cloud,52069980ef7a_20260129223032,1,14.470057487487793,1404,2750,0,,0.42857142857142855
qwen3-next:80b-cloud,52069980ef7a_20260129223032,2,7.901445627212524,1447,1321,0,,0.42857142857142855
qwen3-next:80b-cloud,52069980ef7a_20260129223032,3,22.91687297821045,1487,4090,0,,0.42857142857142855
qwen3-next:80b-cloud,52069980ef7a_20260129223032,4,8.181294202804565,1472,1404,0,,0.42857142857142855
qwen3-next:80b-cloud,52069980ef7a_20260129223032,5,19.273343801498413,1461,3789,0,,0.42857142857142855
qwen3-next:80b-cloud,52069980ef7a_20260129223032,6,21.578336715698242,1774,3836,0,,0.42857142857142855
qwen3-next:80b-cloud,3b7aced91b46_20260129223322,1,16.58660316467285,1404,2903,0,,0.42857142857142855
qwen3-next:80b-cloud,3b7aced91b46_20260129223322,2,8.025742053985596,1447,1311,0,,0.42857142857142855
qwen3-next:80b-cloud,3b7aced91b46_20260129223322,3,21.87098479270935,1487,4017,0,,0.42857142857142855
qwen3-next:80b-cloud,3b7aced91b46_20260129223322,4,10.417847156524658,1472,1753,0,,0.42857142857142855
qwen3-next:80b-cloud,3b7aced91b46_20260129223322,5,28.34879469871521,1461,5619,0,,0.42857142857142855
qwen3-next:80b-cloud,3b7aced91b46_20260129223322,6,7.855699062347412,1774,1456,0,,0.42857142857142855
qwen3-next:80b-cloud,de159f8bfb4c_20260129223607,1,18.502341747283936,1404,3333,0,,0.42857142857142855
qwen3-next:80b-cloud,de159f8bfb4c_20260129223607,2,9.7547287940979,1447,1839,0,,0.42857142857142855
qwen3-next:80b-cloud,de159f8bfb4c_20260129223607,3,33.356592416763306,1487,5889,0,,0.42857142857142855
qwen3-next:80b-cloud,de159f8bfb4c_20260129223607,4,8.928393363952637,1472,1663,0,,0.42857142857142855
qwen3-next:80b-cloud,de159f8bfb4c_20260129223607,5,27.22998595237732,1461,4803,0,,0.42857142857142855
qwen3-next:80b-cloud,de159f8bfb4c_20260129223607,6,14.141991376876831,1774,2481,0,,0.42857142857142855
qwen3-next:80b-cloud,ce4ab15973e9_20260129224207,1,19.577937126159668,1404,3600,0,,0.47619047619047616
qwen3-next:80b-cloud,ce4ab15973e9_20260129224207,2,9.554590225219727,1447,1734,0,,0.47619047619047616
qwen3-next:80b-cloud,ce4ab15973e9_20260129224207,3,22.454333066940308,1487,4413,0,,0.47619047619047616
qwen3-next:80b-cloud,ce4ab15973e9_20260129224207,4,6.764257431030273,1472,1232,0,,0.47619047619047616
qwen3-next:80b-cloud,ce4ab15973e9_20260129224207,5,24.807246208190918,1461,4440,0,,0.47619047619047616
qwen3-next:80b-cloud,ce4ab15973e9_20260129224207,6,16.257521867752075,1774,3063,0,,0.47619047619047616
qwen3-next:80b-cloud,da1b996abc8d_20260129224503,1,21.188169717788696,1404,3770,0,,0.2857142857142857
qwen3-next:80b-cloud,da1b996abc8d_20260129224503,2,9.00504183769226,1447,1527,0,,0.2857142857142857
qwen3-next:80b-cloud,da1b996abc8d_20260129224503,3,22.36723041534424,1487,4252,0,,0.2857142857142857
qwen3-next:80b-cloud,da1b996abc8d_20260129224503,4,11.61996078491211,1472,2019,0,,0.2857142857142857
qwen3-next:80b-cloud,da1b996abc8d_20260129224503,5,15.48334527015686,1461,3018,0,,0.2857142857142857
qwen3-next:80b-cloud,da1b996abc8d_20260129224503,6,51.39183449745178,1774,9271,0,,0.2857142857142857
qwen3-next:80b-cloud,c0f5bf2d8e9d_20260129224821,1,16.779420614242554,1404,3002,0,,0.38095238095238093
qwen3-next:80b-cloud,c0f5bf2d8e9d_20260129224821,2,24.320967197418213,1447,4381,0,,0.38095238095238093
qwen3-next:80b-cloud,c0f5bf2d8e9d_20260129224821,3,19.455050706863403,1487,3636,0,,0.38095238095238093
qwen3-next:80b-cloud,c0f5bf2d8e9d_20260129224821,4,10.12407112121582,1472,1830,0,,0.38095238095238093
qwen3-next:80b-cloud,c0f5bf2d8e9d_20260129224821,5,21.423126459121704,1461,3815,0,,0.38095238095238093
qwen3-next:80b-cloud,c0f5bf2d8e9d_20260129224821,6,11.286487579345703,1774,2153,0,,0.38095238095238093
qwen3-next:80b-cloud,00a59482ca02_20260129225118,1,13.591973781585693,1404,2379,0,,0.5238095238095238
qwen3-next:80b-cloud,00a59482ca02_20260129225118,2,10.712400674819946,1447,1983,0,,0.5238095238095238
qwen3-next:80b-cloud,00a59482ca02_20260129225118,3,17.61960530281067,1487,3350,0,,0.5238095238095238
qwen3-next:80b-cloud,00a59482ca02_20260129225118,4,11.467393159866333,1472,1971,0,,0.5238095238095238
qwen3-next:80b-cloud,00a59482ca02_20260129225118,5,35.60879302024841,1461,6648,0,,0.5238095238095238
qwen3-next:80b-cloud,00a59482ca02_20260129225118,6,13.690963745117188,1774,2642,0,,0.5238095238095238
qwen3-next:80b-cloud,0c6729f6dcb2_20260129225436,1,17.64088225364685,1404,3217,0,,0.42857142857142855
qwen3-next:80b-cloud,0c6729f6dcb2_20260129225436,2,11.997679948806763,1447,2086,0,,0.42857142857142855
qwen3-next:80b-cloud,0c6729f6dcb2_20260129225436,3,21.205511331558228,1487,3837,0,,0.42857142857142855
qwen3-next:80b-cloud,0c6729f6dcb2_20260129225436,4,10.280370473861694,1472,1936,0,,0.42857142857142855
qwen3-next:80b-cloud,0c6729f6dcb2_20260129225436,5,27.905765771865845,1461,5221,0,,0.42857142857142855
qwen3-next:80b-cloud,0c6729f6dcb2_20260129225436,6,16.63333296775818,1774,2930,0,,0.42857142857142855
qwen3-next:80b-cloud,96d0845e662e_20260129225742,1,15.96229100227356,1404,2799,0,,0.47619047619047616
qwen3-next:80b-cloud,96d0845e662e_20260129225742,2,8.801162958145142,1447,1500,0,,0.47619047619047616
qwen3-next:80b-cloud,96d0845e662e_20260129225742,3,10.583579778671265,1487,1762,0,,0.47619047619047616
qwen3-next:80b-cloud,96d0845e662e_20260129225742,4,8.661436557769775,1472,1447,0,,0.47619047619047616
qwen3-next:80b-cloud,96d0845e662e_20260129225742,5,24.863079071044922,1461,4563,0,,0.47619047619047616
qwen3-next:80b-cloud,96d0845e662e_20260129225742,6,19.252858877182007,1774,3707,0,,0.47619047619047616
qwen3-next:80b-cloud,03e44251f92b_20260129230046,1,19.78048586845398,1404,3624,0,,0.42857142857142855
qwen3-next:80b-cloud,03e44251f92b_20260129230046,2,11.680691003799438,1447,2034,0,,0.42857142857142855
qwen3-next:80b-cloud,03e44251f92b_20260129230046,3,27.719852447509766,1487,4916,0,,0.42857142857142855
qwen3-next:80b-cloud,03e44251f92b_20260129230046,4,5.957051515579224,1472,972,0,,0.42857142857142855
qwen3-next:80b-cloud,03e44251f92b_20260129230046,5,24.481632471084595,1461,4212,0,,0.42857142857142855
qwen3-next:80b-cloud,03e44251f92b_20260129230046,6,39.59747648239136,1774,7210,0,,0.42857142857142855
qwen3-next:80b-cloud,e542328088d5_20260129230442,1,29.951650619506836,1404,5394,0,,0.42857142857142855
qwen3-next:80b-cloud,e542328088d5_20260129230442,2,8.65101170539856,1447,1475,0,,0.42857142857142855
qwen3-next:80b-cloud,e542328088d5_20260129230442,3,27.38019633293152,1487,5043,0,,0.42857142857142855
qwen3-next:80b-cloud,e542328088d5_20260129230442,4,7.05578088760376,1472,1154,0,,0.42857142857142855
qwen3-next:80b-cloud,e542328088d5_20260129230442,5,16.876567840576172,1461,3304,0,,0.42857142857142855
qwen3-next:80b-cloud,e542328088d5_20260129230442,6,24.14191436767578,1774,4719,0,,0.42857142857142855
qwen3-next:80b-cloud,e6f3d09af85b_20260130002457,1,99.71473860740662,1684,3042,1,4.666666666666667,0.5714285714285714
qwen3-next:80b-cloud,e6f3d09af85b_20260130002457,2,177.5938446521759,1627,3678,2,4.5,0.5714285714285714
qwen3-next:80b-cloud,e6f3d09af85b_20260130002457,3,180.92576503753662,1632,2053,2,2.0,0.5714285714285714
qwen3-next:80b-cloud,e6f3d09af85b_20260130002457,4,94.6486165523529,1819,9109,1,5.0,0.5714285714285714
qwen3-next:80b-cloud,e6f3d09af85b_20260130002457,5,113.39489960670471,1780,1860,1,5.0,0.5714285714285714
qwen3-next:80b-cloud,e6f3d09af85b_20260130002457,6,44.7239716053009,1774,4692,0,5.0,0.5714285714285714
qwen3-next:80b-cloud,3072939cac27_20260130005218,1,145.8064901828766,1775,6334,1,4.666666666666667,0.5238095238095238
qwen3-next:80b-cloud,3072939cac27_20260130005218,2,54.5415301322937,1447,1127,0,5.0,0.5238095238095238
qwen3-next:80b-cloud,3072939cac27_20260130005218,3,182.31508660316467,1855,5266,2,4.0,0.5238095238095238
qwen3-next:80b-cloud,3072939cac27_20260130005218,4,89.94119834899902,1707,2294,1,4.5,0.5238095238095238
qwen3-next:80b-cloud,3072939cac27_20260130005218,5,40.65711951255798,1461,3815,0,4.75,0.5238095238095238
qwen3-next:80b-cloud,3072939cac27_20260130005218,6,92.88732528686523,1943,4238,1,5.0,0.5238095238095238
qwen3-next:80b-cloud,2849d91003d0_20260130010705,1,169.65053367614746,1778,6575,2,4.333333333333333,0.5714285714285714
qwen3-next:80b-cloud,2849d91003d0_20260130010705,2,27.451616048812866,1447,1118,0,5.0,0.5714285714285714
qwen3-next:80b-cloud,2849d91003d0_20260130010705,3,198.77319884300232,1791,4273,2,4.75,0.5714285714285714
qwen3-next:80b-cloud,2849d91003d0_20260130010705,4,105.9413697719574,1741,3147,1,4.75,0.5714285714285714
qwen3-next:80b-cloud,2849d91003d0_20260130010705,5,50.98841714859009,1461,4968,0,4.75,0.5714285714285714
qwen3-next:80b-cloud,2849d91003d0_20260130010705,6,44.87328791618347,1774,4746,0,5.0,0.5714285714285714
qwen3-next:80b-cloud,fe90028815a9_20260130012145,1,103.46960282325745,1793,2065,1,4.333333333333333,0.42857142857142855
qwen3-next:80b-cloud,fe90028815a9_20260130012145,2,61.02060389518738,1447,2018,1,5.0,0.42857142857142855
qwen3-next:80b-cloud,fe90028815a9_20260130012145,3,261.8211612701416,1742,6336,2,3.25,0.42857142857142855
qwen3-next:80b-cloud,fe90028815a9_20260130012145,4,33.54191017150879,1472,1747,0,5.0,0.42857142857142855
qwen3-next:80b-cloud,fe90028815a9_20260130012145,5,155.9991798400879,1752,6388,1,5.0,0.42857142857142855
qwen3-next:80b-cloud,fe90028815a9_20260130012145,6,34.03907871246338,1774,2230,0,5.0,0.42857142857142855
qwen3-next:80b-cloud,ab2c43e0bf75_20260130014351,1,285.4629600048065,1782,3811,2,4.666666666666667,0.6190476190476191
qwen3-next:80b-cloud,ab2c43e0bf75_20260130014351,2,38.1509644985199,1447,1403,0,5.0,0.6190476190476191
qwen3-next:80b-cloud,ab2c43e0bf75_20260130014351,3,118.96810960769653,1879,5770,1,5.0,0.6190476190476191
qwen3-next:80b-cloud,ab2c43e0bf75_20260130014351,4,66.74636721611023,1840,2827,1,4.5,0.6190476190476191
qwen3-next:80b-cloud,ab2c43e0bf75_20260130014351,5,169.68423986434937,1820,6279,1,4.75,0.6190476190476191
qwen3-next:80b-cloud,ab2c43e0bf75_20260130014351,6,29.99154019355774,1774,2295,0,5.0,0.6190476190476191
